Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cuba,CUB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,58.018650054932,55.980579376221,65.285011291504,77.067596435547,82.260009765625,96.664596557617,111.75817871094,118.78723907471,113.18879699707,104.2629776001,95.762481689453,86.491767883301,94.631660461426,100.801612854,100.59729766846,99.032096862793,101.21952056885,99.088996887207,98.866401672363,95.252708435059,98.203422546387,94.92276763916,96.357063293457,95.938011169434,93.71312713623,95.36450958252,,,97.387847900391,98.26872253418,96.332862854004,99.247703552246,96.359039306641,95.373420715332,97.129112243652,97.31031036377,97.900321960449,91.928230285645,97.266647338867,95.374069213867,94.815490722656,92.500556945801,91.088043212891,95.066848754883,95.602012634277,94.930603027344,95.226631164551,90.794036865234,90.495819091797,94.625938415527,96.634757995605,92.417877197266,
Curacao,CUW,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.774269104004,101.88678741455,105.33596801758,105.38033294678,,96.649032592773,97.860961914062,98.021583557129,99.125869750977,100,,,104.66562652588,107.1875,107.92079162598,,,,,110.09174346924,,,,,
Cyprus,CYP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.65950012207,98.042488098145,100.45011901856,100.72783660889,86.891288757324,98.771186828613,99.259262084961,97.887260437012,98.063583374023,99.678550720215,99.31649017334,101.73310089111,100.06414031982,98.332069396973,99.825378417969,96.819061279297,98.467391967773,101.26972961426,101.87670135498,102.54550170898,100.36849975586,99.979637145996,,
Czechia,CZE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,96.317161560059,100.63020324707,101.94502258301,108.39261627197,,,99.699462890625,101.71659851074,97.843490600586,101.84626770019,101.22316741943,100.05983734131,107.07642364502,105.04151916504,105.78514099121,101.37406158447,100.50150299072,102.0989074707,100.54447174072,99.44953918457,98.722412109375,99.31224822998,97.024597167969,97.677436828613,97.242729187012,93.694808959961,95.833740234375,96.695198059082,98.355903625488,,
Germany,DEU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,100.69985961914,100.03349304199,100.23394012451,99.121971130371,99.562019348145,,100.63649749756,99.025970458984,107.11399841309,103.54183959961,102.0018081665,103.00660705566,101.01403808594,99.325912475586,101.79734802246,102.59776306152,103.73034667969,101.36560821533,103.57341003418,101.78581237793,101.99826049805,99.488456726074,102.09285736084,99.697532653809,97.573066711426,98.588371276855,99.632553100586,98.383491516113,100.97370147705,,
Djibouti,DJI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,21.450620651245,21.542869567871,21.381139755249,21.65345954895,20.114309310913,,,,,,,,,,26.829719543457,30.574590682983,29.519409179688,33.651161193848,30.743030548096,24.38450050354,25.685760498047,24.773099899292,26.521110534668,28.655229568481,26.719219207764,25.141189575195,,25.226320266724,29.28643989563,28.625789642334,,,,32.788581848145,36.97534942627,,42.30403137207,,,42.358261108398,,40.323699951172,47.208969116211,51.712478637695,52.707599639893,49.350650787354,51.733768463135,51.38410949707,50.125350952148,53.385791778565,56.104270935059,
Dominica,DMA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,119.94609069824,,,,,,,,,,,115.26277923584,112.71000671387,119.54277038574,108.48708343506,104.93469238281,108.44667053223,109.86321258545,99.706527709961,100.99085235596,96.639999389648,93.085998535156,89.709762573242,93.86873626709,99.141632080078,96.081916809082,103.01555633545,96.685081481934,101.20929718018,,,82.91015625,,85.659660339355,,
Denmark,DNK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,97.822967529297,93.898826599121,95.687713623047,94.477416992188,91.728157043457,98.172080993652,94.523239135742,98.188140869141,106.8611831665,107.95610809326,98.425750732422,99.252571105957,99.228576660156,98.882263183594,99.114532470703,98.381729125977,98.664932250977,98.909622192383,99.939247131348,99.750900268555,99.21354675293,98.478530883789,100.22354888916,100.13156890869,,,,100.21758270264,100.02252197266,99.99829864502,99.487289428711,102.68121337891,,100,98.553451538086,103.42156219482,100,98.84642791748,98.465637207031,99.306488037109,101.04843902588,99.650032043457,99.010673522949,100.14904785156,99.58032989502,101.4881362915,101.68451690674,100.41387939453,100.63034820557,99.70002746582,99.67603302002,,
Dominican Republic,DOM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,33.815769195557,,,,,,,,,,52.363151550293,,,,,,,,,,,,,62.321388244629,,,,,73.276123046875,77.873863220215,,92.233306884766,,88.627220153809,,85.806221008301,92.683097839355,,93.849403381348,92.695739746094,93.070739746094,93.521369934082,94.235542297363,95.260047912598,99.526077270508,99.158027648926,95.328086853027,93.127517700195,93.304092407227,96.316307067871,87.981643676758,89.419647216797,
Algeria,DZA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,41.914840698242,42.92509841919,44.919551849365,50.750968933105,58.173431396484,60.918869018555,63.001178741455,62.588779449463,61.968971252441,65.784309387207,67.12606048584,69.590278625488,73.980079650879,87.779502868652,72.748001098633,75.29850769043,79.231781005859,83.0166015625,81.423957824707,79.556869506836,80.937561035156,79.691116333008,78.164779663086,79.217811584473,81.987869262695,82.611213684082,,84.170936584473,82.37190246582,89.44450378418,92.321899414062,94.32795715332,96.20140838623,98.121490478516,87.219612121582,97.636489868164,115.8811416626,97.000152587891,98.130378723145,97.845443725586,99.644378662109,101.99659729004,101.00604248047,98.125473022461,100.48983764648,102.32061004639,102.68798828125,99.729888916016,102.2409362793,99.75267791748,94.711387634277,
East Asia & Pacific (excluding high income),EAP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,102.96691131592,102.7412109375,99.629570007324,95.263648986816,90.848121643066,90.543632507324,88.160758972168,93.962516784668,91.165458679199,91.874809265137,92.115333557129,92.243949890137,93.083267211914,93.533233642578,93.237747192383,93.664749145508,93.540260314941,93.720771789551,93.592956542969,96.403633117676,101.64916229248,102.16927337647,101.94873046875,100.71130371094,98.37712097168,99.112159729004,96.098022460938,94.447868347168,95.98388671875,97.667320251465,98.779731750488,97.942878723145,95.848556518555,97.408973693848,97.424621582031,
Early-demographic dividend,EAR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,48.83097076416,48.932918548584,49.329250335693,50.120441436768,50.546348571777,51.531478881836,52.571800231934,53.464698791504,54.220760345459,55.193508148193,56.593589782715,58.220790863037,59.964401245117,61.680641174316,63.910800933838,66.143981933594,67.416656494141,68.201362609863,69.654708862305,70.008201599121,70.360191345215,70.726379394531,71.510459899902,72.256248474121,73.054443359375,73.7978515625,73.596183776855,73.300827026367,73.271858215332,73.056663513184,74.526588439941,75.500289916992,76.975761413574,79.102867126465,80.837562561035,82.957740783691,83.568321228027,85.130638122559,86.541809082031,87.395278930664,87.53539276123,86.822616577148,88.089027404785,88.557731628418,89.696601867676,89.863990783691,90.499542236328,89.403923034668,89.270606994629,88.785820007324,89.789161682129,90.49690246582,96.463081359863,
East Asia & Pacific,EAS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,103.41825866699,103.2225112915,102.9337387085,102.52533721924,99.811279296875,95.650291442871,91.76097869873,91.418830871582,89.294357299805,94.821746826172,92.109809875488,92.664436340332,92.804252624512,92.825302124023,93.630020141602,94.057960510254,93.68531036377,94.20751953125,94.122871398926,94.276931762695,94.162452697754,96.81462097168,101.64763641357,102.19371795654,101.97856903076,100.74398803711,98.702247619629,99.410758972168,96.488838195801,94.977691650391,96.462890625,97.895736694336,98.918197631836,98.20166015625,96.291519165039,97.686477661133,97.663291931152,
Europe & Central Asia (excluding high income),ECA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,92.966682434082,93.012908935547,93.641540527344,94.598762512207,94.073333740234,97.097999572754,94.30110168457,94.590309143066,95.688179016113,95.36344909668,93.790046691895,93.782333374023,93.535751342773,93.739036560059,94.136238098145,95.117942810059,96.159317016602,95.921798706055,98.349349975586,99.236106872559,98.353721618652,99.210227966309,100.83123016357,98.218452453613,97.117858886719,97.259201049805,96.439811706543,95.987831115723,96.907493591309,97.472671508789,97.803848266602,97.348213195801,97.800437927246,106.35511779785,96.465316772461,96.384887695312,98.495910644531,99.544868469238,99.572448730469,99.781257629395,
Europe & Central Asia,ECS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,94.45516204834,94.413551330566,94.699722290039,95.031631469727,95.330513000488,95.193420410156,95.194282531738,95.506683349609,95.226249694824,95.286209106445,94.868553161621,94.809158325195,94.81893157959,95.229362487793,95.528526306152,96.034362792969,95.57788848877,97.262847900391,95.851638793945,96.135818481445,96.327293395996,96.317199707031,95.65885925293,95.706962585449,95.434860229492,95.707511901855,96.056221008301,96.666023254395,97.44702911377,96.821220397949,98.912872314453,98.939666748047,98.31413269043,98.891510009766,99.469657897949,98.107139587402,97.694862365723,97.829490661621,97.32633972168,97.034408569336,97.392463684082,97.297439575195,97.451881408691,97.071151733398,97.557067871094,101.23478698731,96.626770019531,96.126930236816,97.365921020508,97.727600097656,98.196670532227,98.351570129395,
Ecuador,ECU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,53.787200927734,52.938129425049,56.022510528565,58.562538146973,62.369140625,66.535026550293,68.352226257324,67.982383728027,71.937789916992,75.098686218262,78.73503112793,81.692741394043,85.558158874512,87.86311340332,88.445991516113,,90.644500732422,91.809501647949,,,,,,91.049942016602,88.936569213867,88.606170654297,91.976249694824,,93.918060302734,94.559967041016,95.163063049316,95.012390136719,94.476013183594,94.427917480469,98.669021606445,98.374336242676,98.531402587891,,97.892547607422,104.13848876953,107.98937225342,109.00134277344,109.2014465332,112.32421875,106.15120697022,103.15798187256,104.95308685303,103.48761749268,99.74536895752,98.215858459473,95.690246582031,99.671569824219,
"Egypt, Arab Rep.",EGY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,56.434608459473,52.727149963379,55.75191116333,57.630561828613,60.113960266113,61.267860412598,61.859088897705,53.906051635742,36.178310394287,46.698108673096,55.512538909912,,,,,71.492301940918,71.328086853027,,,,,,,,,,85.997016906738,,90.672492980957,89.492126464844,87.462791442871,85.889808654785,83.706100463867,84.777870178223,86.334777832031,82.299629211426,86.528861999512,,89.193893432617,90.416732788086,,,92.021591186523,,,88.033920288086,87.416496276855,90.623588562012,92.850219726562,96.572616577148,97.472869873047,,
Euro area,EMU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.870193481445,94.90837097168,95.83772277832,96.180763244629,96.284759521484,97.438346862793,96.897338867188,97.214042663574,97.703720092773,97.422958374023,97.492340087891,97.281692504883,97.079002380371,97.108871459961,98.105621337891,98.379898071289,98.644111633301,97.95906829834,98.693138122559,98.497047424316,98.940299987793,98.383560180664,98.890716552734,98.918411254883,98.99292755127,98.851097106934,98.726303100586,98.679542541504,98.784233093262,98.939346313477,97.356887817383,99.344459533691,98.105239868164,97.898338317871,98.578956604004,97.90837097168,97.469306945801,98.09073638916,98.521408081055,98.03881072998,97.575332641602,97.421173095703,96.58927154541,96.773979187012,96.22940826416,96.754089355469,95.973510742188,96.024787902832,95.95532989502,96.29638671875,96.098480224609,96.944671630859,96.972213745117,
Eritrea,ERI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,31.311359405518,38.839008331299,52.475868225098,57.529739379883,,54.740810394287,58.159698486328,58.943519592285,56.4684715271,61.976539611816,68.501098632812,81.366432189941,73.941040039062,71.160041809082,63.706420898438,67.500770568848,58.151290893555,57.877738952637,54.731491088867,53.572631835938,56.924827575684,57.433078765869,,63.713439941406,62.929759979248,59.455711364746,,,,
Spain,ESP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,99.776832580566,99.248100280762,99.427642822266,103.56247711182,103.40689086914,102.85256958008,101.12872314453,107.4741897583,105.80792999268,104.35523223877,,,103.75157928467,105.17415618897,,,,,,,,,,100.57006835938,,99.956062316895,99.911041259766,99.231506347656,98.522842407227,99.198226928711,96.489227294922,96.813003540039,96.590599060059,96.519203186035,96.101348876953,94.701316833496,96.67601776123,95.672401428223,96.637107849121,96.005340576172,99.165031433105,,
Estonia,EST,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,78.918006896973,86.913871765137,,89.655166625977,93.985771179199,97.49063873291,101.89920806885,101.23692321777,105.30977630615,106.99421691894,103.6330871582,103.58187866211,103.99247741699,102.1875,100.26876831055,100.9882736206,99.749572753906,99.686012268066,96.884262084961,98.340629577637,96.960952758789,97.937980651855,96.380767822266,96.596817016602,97.276077270508,95.801399230957,98.226226806641,,
Ethiopia,ETH,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,16.724739074707,,,,,25.08941078186,24.141309738159,22.598249435425,,,,,14.277899742127,14.685520172119,16.184589385986,,17.429000854492,19.449089050293,21.259010314941,26.369190216064,29.901750564575,32.806091308594,35.084590911865,41.373718261719,45.266819000244,45.930839538574,48.54301071167,50.653228759766,57.52033996582,52.999778747559,50.380481719971,53.220958709717,52.59540939331,52.84944152832,60.181316375732,61.569465637207,,64.355339050293,64.092956542969,64.878379821777,62.142177581787,
European Union,EUU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.295417785645,95.304718017578,95.933700561523,96.154823303223,96.671409606934,97.196716308594,96.819038391113,97.077308654785,97.459762573242,97.152076721191,97.24535369873,96.635223388672,96.607971191406,96.57820892334,97.562049865723,97.729751586914,97.732551574707,97.424171447754,97.925308227539,97.873489379883,98.151321411133,97.136840820312,97.497787475586,97.861267089844,98.023582458496,97.539390563965,97.953506469727,98.230392456055,98.311248779297,98.736030578613,97.456741333008,99.595039367676,98.61116027832,98.21044921875,98.56477355957,98.113929748535,97.914810180664,98.109703063965,98.224632263184,97.940246582031,97.743301391602,97.59635925293,96.788146972656,96.813339233398,96.396110534668,96.96704864502,96.233100891113,96.695129394531,95.606689453125,95.746887207031,95.573051452637,96.361297607422,96.388381958008,
Fragile and conflict affected situations,FCS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,53.267631530762,52.652851104736,52.324020385742,53.349658966065,53.126678466797,53.840408325195,54.244609832764,55.116268157959,55.978561401367,56.153968811035,56.769969940185,57.595439910889,58.005889892578,58.030788421631,58.891799926758,59.159778594971,59.821098327637,59.208950042725,59.042530059815,59.240341186523,59.837001800537,60.309661865234,59.638179779053,59.838310241699,58.937561035156,58.445209503174,58.542949676514,58.096839904785,57.661979675293,57.261650085449,57.88809967041,59.105850219727,60.105060577393,61.404731750488,62.44580078125,64.6279296875,66.751792907715,65.27725982666,64.575248718262,66.320610046387,67.788749694824,67.663932800293,68.018898010254,67.262298583984,67.738967895508,67.881988525391,68.618011474609,68.988067626953,69.511520385742,69.953659057617,70.527496337891,71.133331298828,,
Finland,FIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,99.555038452148,99.380859375,99.497650146484,99.773109436035,99.395416259766,99.872383117676,99.133888244629,99.464286804199,99.386787414551,99.185012817383,99.877799987793,99.77326965332,99.436882019043,99.597312927246,99.186050415039,98.98681640625,98.841552734375,99.317230224609,99.306716918945,99.497398376465,98.952247619629,99.487571716309,99.28978729248,98.992477416992,99.494888305664,98.857261657715,99.30322265625,99.212158203125,99.455619812012,99.427627563477,99.129989624023,99.701950073242,99.436599731445,99.181350708008,99.28067779541,,
Fiji,FJI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,88.228897094727,95.050827026367,91.398643493652,,99.851539611816,100.39833068848,105.15264892578,100.46222686768,96.192161560059,94.607498168945,,93.904510498047,93.444190979004,97.298332214355,98.984870910645,,,,,,97.24967956543,,97.830177307129,97.596282958984,96.112167358398,97.661117553711,99.042861938477,93.867652893066,90.480987548828,92.108070373535,94.770927429199,,97.912078857422,,98.568519592285,,93.269386291504,93.852088928223,,94.83171081543,96.10221862793,95.406257629395,95.762069702148,101.14485931397,98.128372192383,100.91426849365,100.01680755615,102.20564270019,101.57974243164,112.40117645264,111.73040771484,
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,94.939361572266,93.828987121582,,,94.781951904297,95.761077880859,95.564002990723,98.271926879883,98.160491943359,97.441520690918,,,,,,102.20171356201,100.93623352051,98.55460357666,98.871887207031,99.656303405762,99.205101013184,101.60587310791,,,,,,,98.619331359863,92.930366516113,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.24040222168,94.391357421875,90.923957824707,91.290054321289,81.872749328613,90.285957336426,87.56324005127,78.53881072998,84.93537902832,86.802032470703,
Gabon,GAB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,56.263961791992,55.155628204346,,77.089378356934,81.562828063965,75.502418518066,76.433410644531,78.708198547363,78.312660217285,82.056327819824,83.119873046875,82.355857849121,71.382301330566,87.521171569824,,64.755386352539,63.563179016113,61.850841522217,,,55.425880432129,,,61.380168914795,62.326438903809,64.535629272461,,,,,69.371208190918,67.653907775879,,,,,,,,,,,,,,,,72.914939880371,,,,
United Kingdom,GBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.487609863281,98.137237548828,97.090698242188,97.183197021484,98.814590454102,97.697288513184,98.938056945801,,
Georgia,GEO,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,83.772499084473,85.768432617188,87.14421081543,,88.029792785645,99.292823791504,103.90528869629,107.52507781982,102.10946655273,106.71241760254,98.866287231445,97.911033630371,105.29634094238,108.6993637085,110.77211761475,112.26522827148,,106.94548797607,109.78131103516,108.3275680542,107.12882232666,120.57897949219,120.75231170654,102.5382232666,98.481666564941,95.095802307129,88.795433044434,111.2925491333,
Ghana,GHA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,59.061080932617,52.765449523926,,48.088821411133,49.733268737793,52.516220092773,54.411029815674,56.643741607666,57.421360015869,59.321178436279,63.01208114624,,,,,,,,,,56.73104095459,58.337078094482,,,,,,,61.361808776855,64.944549560547,62.271869659424,63.940670013428,65.343269348145,65.179672241211,71.606269836426,69.70140838623,75.875267028809,82.61856842041,83.791397094727,,88.16381072998,91.195358276367,91.18480682373,89.241432189941,93.67414855957,,87.84977722168,88.04061126709,,,,,
Gibraltar,GIB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.53659057617,121.18643951416,,123.38710021973,127.5862121582,131.67082214356,130.57850646973,
Guinea,GIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,17.737159729004,19.161190032959,,20.661809921265,16.966480255127,18.300519943237,17.911249160767,18.389259338379,15.078789710998,14.430780410767,13.9132604599,11.266440391541,12.291890144348,18.436019897461,16.450859069824,16.238330841064,18.712270736694,19.959239959717,20.026609420776,30.885549545288,,25.81748008728,29.472059249878,32.083740234375,33.838569641113,37.664321899414,37.658710479736,46.94654083252,52.790538787842,57.115989685059,57.431999206543,50.571098327637,56.353328704834,56.667350769043,60.162593841553,61.037788391113,61.940990447998,64.002479553223,62.834648132324,62.441528320312,55.448631286621,56.64527130127,56.99654006958,60.79780960083,63.183910369873,,
"Gambia, The",GMB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,17.712030410767,19.492809295654,19.037750244141,18.739339828491,20.103019714356,19.530059814453,15.654999732971,20.387079238892,21.126850128174,23.628530502319,23.839870452881,27.250539779663,30.298700332642,35.107780456543,36.674880981445,38.495441436768,42.00239944458,,37.153980255127,,,37.003078460693,35.191478729248,34.349769592285,36.629531860352,42.989181518555,40.932239532471,,60.444869995117,59.961158752441,60.796539306641,59.237339019775,62.095539093018,61.166900634766,58.78290939331,57.453788757324,64.216857910156,69.645568847656,,63.00025177002,58.902099609375,60.174858093262,60.604038238525,60.597839355469,60.710948944092,60.913391113281,63.18635559082,65.500686645508,68.607559204102,71.670837402344,74.407470703125,75.220733642578,
Guinea-Bissau,GNB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,7.1419901847839,,,14.056690216064,10.369609832764,14.730580329895,15.694529533386,12.53501033783,11.853199958801,,,8.8239097595215,5.879909992218,,,,,,,,,,,,27.488689422607,,,,,,,,,,63.114189147949,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,37.792728424072,,,,,,36.922138214111,,,27.196090698242,,32.894290924072,,,31.553199768066,34.008281707764,36.445400238037,36.337650299072,38.794979095459,,,39.061100006104,,,,,,,,
Greece,GRC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,107.3895111084,107.94435119629,105.12281799316,100.68383026123,100.34326171875,99.646003723145,101.74189758301,103.78761291504,103.50079345703,102.46695709228,102.51091003418,98.162307739258,99.399032592773,100.84629058838,102.35845184326,105.20497894287,97.338012695312,99.152648925781,98.418853759766,,,94.172088623047,,,,,,,,,,,,106.75695800781,104.34902954102,105.80983734131,103.26277923584,,,101.55859375,96.523277282715,94.978141784668,95.141563415527,95.599533081055,98.156768798828,98.853233337402,98.789817810059,99.042182922363,97.83740234375,99.757102966309,98.856521606445,,
Grenada,GRD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,98.57787322998,95.243278503418,85.127418518066,86.953056335449,,,,93.510200500488,84.282829284668,82.367248535156,,,,,,,,,,,,,,93.959243774414,,,91.663452148438,101.34146118164,,104.03587341309,,102.02996826172,115.90683746338,127.20365142822,116.40946960449,,,101.51780700684,,,,105.62673950195,108.69564819336,,,,,
Greenland,GRL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,23.099439620972,23.344509124756,25.465719223023,,,29.472990036011,30.573999404907,30.626079559326,31.897369384766,32.394149780273,34.617008209229,34.912441253662,35.146850585938,36.696640014648,38.17797088623,39.658470153809,42.536251068115,,,,,,,,,,46.638149261475,,,50.708728790283,54.372608184815,56.335578918457,60.07511138916,,67.293418884277,71.244956970215,74.224090576172,74.588050842285,77.452713012695,82.980133056641,83.903503417969,86.27352142334,86.433120727539,86.47004699707,86.187812805176,85.149299621582,81.641929626465,81.977012634277,81.748092651367,80.731437683105,81.334861755371,88.503112792969,87.007553100586,
Guam,GUM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,95.754043579102,91.230781555176,87.202758789062,84.513961791992,,78.479820251465,86.234077453613,83.904663085938,87.454360961914,82.939262390137,88.403350830078,90.76634979248,86.635650634766,91.548248291016,,,89.315048217773,,,,,93.785507202148,94.148651123047,,83.967872619629,87.857810974121,88.284103393555,,97.529960632324,98.205307006836,84.290313720703,,72.593597412109,,96.864852905273,99.526611328125,98.067207336426,99.402168273926,103.29638671875,98.392021179199,104.88159942627,105.51624298096,,,,,,,,,,,
High income,HIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.676277160645,95.768852233887,95.767532348633,96.280258178711,96.175788879395,96.268119812012,96.408157348633,96.181571960449,98.491271972656,94.637748718262,96.482452392578,96.462730407715,96.063751220703,96.034492492676,96.868789672852,96.765487670898,97.203857421875,97.471199035645,97.259658813477,96.788131713867,97.181907653809,96.617790222168,97.175857543945,97.336120605469,97.822227478027,97.975517272949,98.034187316895,98.050598144531,98.103988647461,98.289978027344,97.920501708984,98.730110168457,98.246528625488,98.307983398438,98.562088012695,98.420181274414,98.319381713867,98.544616699219,98.535751342773,98.64111328125,98.506523132324,98.301879882812,98.350067138672,98.364608764648,98.029243469238,98.355392456055,98.130989074707,97.967407226562,97.874290466309,98.26139831543,98.307403564453,98.559989929199,98.490417480469,
"Hong Kong SAR, China",HKG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,102.36604309082,101.23433685303,98.870040893555,98.28727722168,99.222526550293,99.58268737793,100.86273956299,,,103.69432067871,102.88105010986,102.22702026367,99.676902770996,97.119987487793,95.873489379883,96.851593017578,95.418983459473,,,,,96.46964263916,103.89803314209,100.23641204834,102.70230865478,101.72425842285,98.77229309082,102.28787994385,100.1915512085,112.00620269775,,101.47264099121,121.45079040527,106.49244689941,99.192237854004,97.330192565918,107.52118682861,88.181213378906,90.903121948242,101.57215881348,122.58265686035,103.45184326172,90.13744354248,
Honduras,HND,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,45.12952041626,,49.392261505127,,52.922630310059,,,,,,,60.440299987793,63.181270599365,65.039916992188,66.713172912598,66.213890075684,67.164619445801,67.812538146973,68.666320800781,,,,,76.54808807373,,76.114776611328,81.569198608398,,80.742637634277,82.603988647461,85.448959350586,86.135879516602,84.815650939941,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,33.32543182373,33.208591461182,33.488098144531,33.973701477051,34.384628295898,35.521251678467,36.407531738281,37.744361877441,39.441089630127,40.261329650879,41.353088378906,43.213390350342,44.135829925537,44.527988433838,47.128818511963,43.908931732178,43.853359222412,43.150939941406,41.992179870605,40.489601135254,41.281101226807,41.982028961182,41.031059265137,42.044570922852,40.930438995361,40.997608184815,41.805351257324,41.676868438721,40.949081420898,41.876991271973,42.314231872559,44.704689025879,46.746620178223,48.319278717041,49.810691833496,52.428520202637,54.585350036621,56.892421722412,60.511169433594,63.950710296631,64.230949401855,63.995750427246,64.199768066406,64.18318939209,64.335647583008,64.494590759277,65.2177734375,65.913177490234,66.977447509766,67.250152587891,68.208312988281,69.116813659668,68.483978271484,
